priority_score,normalized_name,canonical_name,lookup_count,is_ready,allergens,diets,blocked_diets,reason_codes,top_surface_forms,datasets,review_status,review_notes
1720,garlic bread,garlic bread,25,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"garlic bread (unbleached enriched flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, fully refined soybean oil, yeast, granulated sugar, salt, calcium propionate to retain freshness , wheat gluten, dough improver malted wheat flour, enzymes, ascorbic acid , calcium sulfate, enzymes, garlic flavored toppings liquid and hydrogenated soybean oil, water (13) | garlic bread (enriched wheat flour, water, yeast, vegetable oil canola or soybean , salt, wheat gluten, garlic, garlic powder calcium propionate, garlic flavor canola oil, natural garlic oil, bha, bht , fumaric acid, lactic acid) (7) | garlic bread (enriched wheat flour, water, yeast, vegetable oil canola or soybean , salt, wheat gluten, garlic, garlic powder, calcium propionate, garlic flavor canola oil, natural garlic oil, bha, bht , fumaric acid, lactic acid) (5)",usda_only_train:18 | usda_only_val:6 | usda_only_holdout:1,,
1720,pie crust,pie crust,25,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"pie crust (enriched flour wheat flour, niacin, reduced iron, thiamine mononitrate riboflavin, folic acid , vegetable shortening palm oil, soybean oil , water, maltodextrin (4) | pie crust (enriched flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , vegetable shortening palm oil, soybean oil , water.15 % water added as a carrier for citric acid added to preserve color ) (4) | pie crust (enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), vegetable shortening (palm oil, soybean oil), water, maltodextrin (4) | pie crust (enriched flour wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , vegetable shortening palm oil, soybean oil , water (4) | pie crust (wheat flour, palm oil, water, salt) (3)",usda_only_train:21 | usda_only_val:4,,
1720,multigrain mix,multigrain mix,24,no,sesame | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:sesame | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"multigrain mix (cracked wheat, flax seed, hulled millet, oats, natural sesame seeds and sunflower kernels) (7) | multigrain mix (rye flour, cracked wheat, corn grits, barley flakes, rolled oats, rye malt, sesame seeds, flaxseeds, miller, wheat flour, wheat gluten, malted barley flour, malted barley extract, spices, ascorbic acid) (5) | multigrain mix (cracked wheat, flax seed, hulled millet, oats, sesame seeds, sunflower kernels) (4) | multigrain mix (cracked wheat, cracked rye, crushed flax seeds, millet meal, cracked triticale, barley grits, sunflower seeds, rolled oats, durum semolina) (4) | multigrain mix (cracked wheat, flax seeds, hulled millet, oats, sesame seeds, sunflower kernels) (2)",usda_only_train:18 | usda_only_val:3 | usda_only_holdout:3,,
1720,raised donut mix,raised donut mix,23,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"raised donut mix (enriched wheat flour flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , soybean oil, dextrose (11) | raised donut mix (enriched wheat flour flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , soybean oil, dextrose (10) | raised donut mix (enriched wheat flour flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , soybean oil dextrose (1) | raised donut mix (enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), soybean oil, dextrose (1)",usda_only_train:13 | usda_only_holdout:6 | usda_only_val:4,,
1720,grain and seed mix,grain and seed mix,21,no,sesame | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:sesame | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"grain and seed mix (sunflower seeds, millet, sesame seeds, wheat, oats, flax seeds, wheat germ, alfalfa seeds) (6) | grain and seed mix (whole grain bulgur wheat, whole grain oats, sunflower seeds, whole grain rye, whole grain triticale, whole grain barley, organic whole grain corn meal, flax seeds, sesame seeds, millet, whole grain brown rice, whole grain sorghum, amaranth, whole grain buckwheat flour, whole grain quinoa) (5) | organic grain and seed mix (organic steel cut wheat, organic steel cut barley, organic steel cut oats, organic yellow corn meal, organic flax seeds, organic millet seeds, organic steel cut rye) (4) | grain and seed mix (oat flakes, cracked wheat, sunflower seeds, flaxseed, millet, whole grain oat flour, barley flakes, cracked wheat, yellow corn meal, whole grain rye flour, barley malt extract, ground dill seed, ground coriander) (4) | grain and seed mix (whole wheat flour, steel cut oats, soft white wheat flakes, triticale flakes, barley flakes, steel cut wheat oat flakes, aye flakes, amaranth, flax seeds, wheat germ, whole grain cornmeal) (1)",usda_only_train:13 | usda_only_val:7 | usda_only_holdout:1,,
1715,graham cracker,graham cracker,106,no,wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,diet_block:gluten_free | diet_block:vegan_only | evidence:surface_form | review:product_style | review:surface_form_composite,"graham cracker (whole wheat flour, enriched flour wheat flour, niacin, reduced iron, vitamin b1 (thiamine mononitrate), vitamin b2 (riboflavin), folic acid , sugar, canola oil, corn syrup, molasses (13) | graham cracker (whole wheat flour, enriched wheat flour wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , sugar, canola oil, molasses, honey, corn syrup (11) | graham cracker (enriched flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , sugar, whole wheat flour, cane syrup, high oleic safflower oil and/or high oleic sunflower oil, honey, molasses (10) | graham cracker (whole wheat flour, enriched wheat flour wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid) (8) | graham cracker (7)",usda_only_train:73 | usda_only_val:21 | usda_only_holdout:12,,
1705,enriched pasta,enriched pasta,1901,no,egg | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:egg | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"enriched pasta (wheat flour, egg whites, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid) (539) | enriched pasta (wheat flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid) (514) | enriched pasta (wheat flour, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid) (327) | enriched pasta (durum wheat semolina, niacin, reduced iron, thiamine mononitrate vitamin b1 , riboflavin vitamin b2 , folic acid) (42) | enriched pasta (durum wheat semolina, wheat protein isolate wheat gluten, phosphate, lactic acid , niacin, reduced iron, thiamine mononitrate vitamin b1 , riboflavin vitamin b2 , folic acid) (31)",usda_only_train:1268 | usda_only_val:333 | usda_only_holdout:300,,
1695,threadfin bream surimi,threadfin bream surimi,92,no,fish,Pescatarian | Gluten-free,Vegan | Vegetarian,allergen:fish | review:product_style,threadfin bream surimi (92),usda_only_train:64 | usda_only_val:22 | usda_only_holdout:6,,
1680,bread,bread,537,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"bread (enriched wheat flour wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid , water, yeast, 2% or less of soybean oil, wheat gluten, salt, sugar, acetic acid, lactic acid, fumaric acid, ascorbic acid, enzymes, calcium propionate preservative ) (21) | bread (enriched unbleached wheat flour flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, soybean oil (20) | bread (enriched flour wheat flour, malted barley flour, niacin, water, thiamine mononitrate, riboflavin, folic acid , water, high fructose corn syrup, yeast, soybean oil, wheat gluten, calcium sulfate, dough conditioners sodium stearoyl lactylate, calcium peroxide, ascorbic acid , calcium propionate, niacin vitamin b3 , pyridoxine hydrochloride b6 , riboflavin, thiamine mononitrate, vitamin a palmitate, calcium, reduced iron, yeast nutrients ammonium sulfate, calcium sulfate, monocalcium phosphate , cornstarch, soy lecithin, soy flour) (19) | bread (enriched bleached wheat flour wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid, enzymes , water, sugar, modified wheat starch, soybean oil (18) | bread (enriched wheat flour wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water, yeast, bha, bht, citric acid to help protect flavor) (18)",usda_only_train:340 | usda_only_holdout:101 | usda_only_val:95 | openfoodfacts_targeted:1,,
1680,flatbread,flatbread,220,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"flatbread (enriched flour wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water, vital wheat gluten, liquid brown sugar, oat fiber, soy flour (73) | flatbread (enriched wheat flour wheat flour, reduced iron, niacin, thiamine mononitrate, riboflavin, folic acid , water, wheat gluten, soybean oil, honey (34) | flatbread (enriched wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , water, bread base wheat gluten, tapioca starch, oat fiber, wheat protein isolate, sunflower oil, whole wheat flour, sea salt, sesame flour, 2% or less of: calcium sulfate, enzymes (30) | flatbread (enriched wheat flour wheat flour, ascorbic acid, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, enzyme , water, soybean oil, cultured wheat flour, salt, sugar, dried sourdough wheat flour, rye flour, yeast, bacterial culture , yeast, inactive yeast, extra virgin olive oil, vegetable mono- and diglycerides, durum wheat semolina) (25) | flatbread (water, enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), organic whole khorasan flour, bread base (wheat gluten, tapioca starch, oat fiber, wheat protein isolate, sunflower oil, whole wheat flour, sea salt, sesame flour, 2% or less of: calcium sulfate, enzymes), oats (7)",usda_only_train:148 | usda_only_val:37 | usda_only_holdout:35,,
1680,enriched bread,enriched bread,208,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"enriched bread (enriched wheat flour flour, malted barley flour, reduced iron, niacin, thiamine mononitrate, riboflavin, folic acid , water, sugar (78) | enriched bread (enriched wheat flour, malted barley, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid, water, high fructose corn syrup, corn syrup, partially hydrogenated vegetable oil) (soybean and/or cottonseed oil and/or canola and corn oils) (22) | enriched bread (enriched wheat flour flour, malted barley flour, reduced iron, niacin, thiamin mononitrate, riboflavin, folic acid , water, sugar (16) | enriched bread (9) | enriched bread (enriched wheat flour, malted barley, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid, water, high fructose corn syrup, corn syrup, partially hydrogenated vegetable oil) (soybean and/or cottonseed oil, and/or canola and corn oils) (8)",usda_only_train:135 | usda_only_val:39 | usda_only_holdout:34,,
1680,english muffin,english muffin,114,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"english muffin (water, whole grain wheat flour, enriched wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , yeast (19) | english muffin (water, enriched flour bleached wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , whole grain wheat flour, yeast (17) | english muffin (enriched flour bleached wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, yeast, wheat gluten (12) | english muffin (water, whole wheat flour, enriched bleached wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , yeast, turkey sausage (turkey, dextrose, salt, potassium chloride, spices, sugar, dehydrated onion, ground celery seed); egg white patty (egg whites, water, pasteurized process american cheese (cultured milk, water, cream, sodium citrate, salt, sodium phosphate, sorbic acid preservative , lactic acid, artificial color, enzymes, soy lecithin) (8) | english muffin (whole white wheat flour, enriched flour wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin,folic acid , water, yeast, glazed with: water, naturalsmoke flavor) (8)",usda_only_train:79 | usda_only_holdout:18 | usda_only_val:17,,
1670,sub roll,sub roll,71,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"sub roll (flour bleached wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water, dextrose, salt, dough conditioner wheat flour, diacetyl tartaric acid esters of mono-and diglycerides, enzymes (14) | sub roll (enriched wheat flour (wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), water, sugar, palm oil, yeast, salt, dough conditioner (water, monoglycerides (12) | sub roll (flour bleached wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water, dextrose, salt, dough conditioner wheat flour, diacetyl tartaric acid esters of mono-and diglycerides, enzymes, cured with: water, dextrose, salt (7) | sub roll (enriched bleached wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water (7) | sub roll (bleached enriched flour wheat flour, vitamin a palmitate, calcium, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water, salt, dextrose sugar , margarine palm oil, liquid soybean oil, water, salt , yeast, dough conditioner whey, corn flour, monocalcium phosphate, l-cysteine hydrochloride, potassium bromate and 2% or less of the following: guar gum, potassium iodate, calcium sulfate, ammonium sulfate, ascorbic acid, hydrolyzed wheat gluten, diacetyl tartaric acid esters of mono and diglycerides datem , azodicarbonamide ada ) (6)",usda_only_train:45 | usda_only_val:14 | usda_only_holdout:12,,
1670,white roll,white roll,66,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"white roll (enriched wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water (34) | white roll (enriched wheat and malted barley flour (12) | white roll (enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, sugar (10) | white roll (wheat and malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin folic acid , water, sugar, palm oil nonfat dry milk, yeast, eggs (7) | white roll (wheat and malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, sugar, palm oil, nonfat dry milk, yeast, eggs (3)",usda_only_train:40 | usda_only_holdout:14 | usda_only_val:12,,
1670,flatbread crust,flatbread crust,41,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"flatbread crust (enriched wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, """"00"""" flour (28) | flatbread crust (enriched wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, ""00"" flour (6) | flatbread crust (enriched wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, """"00"""" flour,.) (3) | flatbread crust (enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid) water, olive oil, non-gmo palm fruit oil (2) | flatbread crust (enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, ""00"" flour,.), beef sausage (beef, water, hydrolyzed soy protein, salt, spices, sugar, dried onion, brown sugar, caramel color, vinegar powder maltodextrin, modified corn starch, vinegar), lemon juice powder (corn syrup solids, lemon juice solids, lemon oil , safflower oil, disodium inosinate and disodium guanylate, spice extracts, citric acid, garlic powder), cooked country style sausage (pork, water, salt, sugar, spices, sodium phosphate, autolyzed yeast, flavorings), pepperoni (pork, beef, salt, spices, dextrose, lactic acid starter culture, oleoresin of paprika, flavorings, sodium ascorbate, sodium nitrite, bha, bht, citric acid) (1)",usda_only_train:28 | usda_only_holdout:9 | usda_only_val:4,,
1670,whole grain wheat bread,whole grain wheat bread,40,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | review:product_style,"whole grain wheat bread (whole wheat flour, water, sugar, flax seed (40)",usda_only_train:28 | usda_only_val:7 | usda_only_holdout:5,,
1670,gravy mix,gravy mix,35,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"gravy mix (food starch-modified, palm oil, maltodextrin, enriched bleached flour wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , salt, corn syrup solids, sugar (17) | gravy mix (food starch-modified, maltodextrin, enriched bleached flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , palm oil, salt, corn syrup solids, sugar (12) | gravy mix (food starch-modified, enriched bleached flour (wheat flour, niacin, thiamine mononitrate, riboflavin, folic acid , palm pepper, high oleic sunflower oil, sugar (5) | gravy mix (corn starch, coconut oil, corn syrup solids, salt, sodium caseinate, potassium and sodium phosphate, sugar, spice, yeast extract, mono and diglycerides, soy lecithin, maltodextrin, natural flavor (. natural flavors, citric acid (1)",usda_only_train:23 | usda_only_val:7 | usda_only_holdout:5,,
1670,white sub sandwich roll,white sub sandwich roll,31,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"white sub sandwich roll (enriched wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , water (24) | white sub sandwich roll (enriched wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , water, sugar (4) | white sub sandwich roll (enriched wheat flour wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , water,5% or less of salt, sugar, sodium phosphate and dextrose, browning in cottonseed oil, coated with: cayenne red pepper, vinegar, salt, spice, paprika, rice starch, garlic, caramel color) (3)",usda_only_train:20 | usda_only_holdout:6 | usda_only_val:5,,
1670,blanched pasta,blanched pasta,27,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"blanched pasta (enriched semolina durum wheat, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid , water) (22) | blanched pasta (enriched semolina durum wheat, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid , water) (4) | blanched pasta (water, semolina, wheat gluten) (1)",usda_only_train:24 | usda_only_holdout:2 | usda_only_val:1,,
1670,enriched white bread,enriched white bread,27,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"enriched white bread (unbleached enriched flour wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid , water, high fructose corn syrup (22) | enriched white bread (enriched wheat flour wheat flour, barley malt, niacin, iron, thiamin mononitrate, riboflavin, folic acid , water, high fructose corn syrup, chicken breast (chicken breast with less than 2% of salt, citrus flour, citric acid, disodium inosinate, disodium guanylate), salad dressing (soybean oil, water, high fructose corn syrup, distilled vinegar, egg yolk, modified corn starch (4) | enriched white bread (enriched wheat flour wheat flour, barley malt, niacin, iron, thiamin mononitrate, riboflavin, folic acid , water, high fructose corn syrup (1)",usda_only_train:18 | usda_only_holdout:5 | usda_only_val:4,,
1670,cooked enriched gemelli pasta,cooked enriched gemelli pasta,26,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"cooked enriched gemelli pasta (water, enriched durum wheat semolina semolina, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid ) (13) | cooked enriched gemelli pasta (water, enriched durum wheat semolina semolina, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid ) (13)",usda_only_train:19 | usda_only_holdout:6 | usda_only_val:1,,
1670,multigrain crust,multigrain crust,26,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"multigrain crust (wheat flour, water, vegetable oil canola oil, pure olive oil , flaxseed, yeast, sugar, salt, whole oat flour) (14) | multigrain crust (wheat flour, water, vegetable oil corn oil, extra virgin olive oil , flaxseed, yeast, sugar, salt, whole oat flour) (8) | multigrain crust (wheat flour, water vegetable oil canola oil, pure olive oil , flaxseed, yeast, sugar, salt whole oat flour) (4)",usda_only_train:18 | usda_only_holdout:5 | usda_only_val:3,,
1670,whole wheat tortilla,whole wheat tortilla,26,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | review:product_style,"whole wheat tortilla (whole wheat flour, water, enriched flour wheat flour, niacin (vitamin b3), reduced iron, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid (vitamin b9), malted barley flour , sunflower oil (7) | whole wheat tortilla (whole wheat flour, water enriched flour wheat flour niacin (vitamin b3), reduced iron thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid (vitamin b9), malted barley flour sunflower oil (4) | whole wheat tortilla (whole wheat flour, water, vegetable shortening interesterified soybean oil, fully hydrogenated soybean oil (4) | whole wheat tortilla (whole wheat flour, water, enriched flour wheat flour, niacin(vitamin b3), reduced iron, thiamine mononitrate(vitamin b1), riboflavin(vitamin b2), folic acid(vitamin b9), malted barley flour , sunflower oil (3) | whole wheat tortilla (whole wheat flour, water, enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , sunflower oil and/or nongmo canola oil, cultured wheat flour cultured wheat flour, vinegar (2)",usda_only_train:16 | usda_only_val:7 | usda_only_holdout:3,,
1670,cooked enriched penne pasta,cooked enriched penne pasta,25,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"cooked enriched penne pasta (water, semolina wheat , niacin, iron ferrous sulfate , thiamin mononitrate, riboflavin, folic acid) (10) | cooked enriched penne pasta (water, enriched pasta durum wheat semolina, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid ) (8) | cooked enriched penne pasta (water, enriched pasta durum wheat semolina, niacin, ferrous sulfate iron , thiamine mononitrate, riboflavin, folic acid , soybean oil) (6) | cooked enriched penne pasta (water, durum wheat semolina, niacin, iron ferrous sulfate , thiamine mononitrate, riboflavin, folic acid) (1)",usda_only_train:15 | usda_only_val:8 | usda_only_holdout:2,,
1670,whole grain bread,whole grain bread,21,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"whole grain bread (whole white wheat flour, wheat flour, water, sugar, yeast, wheat gluten (17) | whole grain bread (water, whole wheat flour, unbleached enriched wheat flour flour, barleymalt, niacin vitamin b3 , iron, thiamin mononitrate vitamin b1 , riboflavin vitamin b2 , folicacid vitamin b9 , sugar, yeast, wheat gluten (2) | whole grain bread (whole white wheat flour, wheat flour, water, sugar yeast, wheat gluten (2)",usda_only_train:15 | usda_only_val:6,,
1670,flat bread,flat bread,20,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,flat bread (enriched unbleached wheat and malted barley flour (20),usda_only_train:15 | usda_only_holdout:4 | usda_only_val:1,,
1670,ziti pasta,ziti pasta,20,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"ziti pasta (durum wheat semolina, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid) (13) | ziti pasta (water, pasta semolina wheat , durum wheat flour, niacin, iron ferrous sulfate , thiamine mononitrate, riboflavin, folic acid) (7)",usda_only_train:16 | usda_only_holdout:3 | usda_only_val:1,,
1630,spaetzle dumpling,spaetzle dumpling,265,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"spaetzle dumplings (water, enriched wheat flour wheat flour, malted barley flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid , eggs, enriched durum wheat flour durum wheat flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid , salt, spices, natural flavor, turmeric extract ) (78) | spaetzle dumplings (water, enriched wheat flour wheat flour, malted barley flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid , eggs, enriched durum wheat flour durum wheat flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid , salt, spices, natural flavor, turmeric ) (74) | spaetzle dumplings (water, enriched flour wheat flour, durum wheat flour, malted barley flour, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid , eggs, salt, spices, natural flavor, oleoresin turmeric) (18) | spaetzle dumplings (water, wheat flour, eggs, durum wheat flour, salt, malted barley flour, spices, natural flavor, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid, oleoresin turmeric) (12) | spaetzle dumplings (water, enriched wheat flour wheat flour, malted barley flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid , eggs, enriched durum wheat flour durum wheat flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid , salt, spices, natural flavor, oleoresin turmeric ) (11)",usda_only_train:179 | usda_only_holdout:45 | usda_only_val:41,,
1630,breading and batter,breading and batter,120,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"breading and batter (wheat flour, water, bleached wheat flour, salt (77) | breading and batter (bleached wheat flour, water, salt, sugar (17) | breading and batter (bleached wheat flour, water, yellow corn flour, corn starch, salt, yeast, spice, sugar, dextrose, autolyzed yeast extract, leavening sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate , guar gum, extractives of paprika, natural flavor) (10) | breading and batter (wheat flour, water, bleached wheat flour, salt, spice extractives) (6) | breading and batter (bleached wheat flour, water, modified food starch, yellow corn flour, salt (5)",usda_only_train:84 | usda_only_val:19 | usda_only_holdout:17,,
1630,whole wheat bread,whole wheat bread,117,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | review:product_style,"whole wheat bread (whole wheat flour, water, enriched wheat flour flour, malted barley flour, reduced iron, niacin, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid , sugar, wheat gluten, yeast (110) | whole wheat bread (whole wheat flour, water, wheat gluten, sugar, molasses, canola oil, oats, yeast, salt, soy lecithin, cultured wheat flour, wheat bran, vinegar, oat fiber, cracked wheat, wheat strach, ascorbic acid, enzymes) (4) | whole wheat bread* (whole wheat flour*, filtered water, cracked wheat*, brown sugar*, vital wheat gluten*, honey* (3)",usda_only_train:90 | usda_only_holdout:15 | usda_only_val:12,,
